given,family,sequence,affiliation,DOI
Ilyas,Kabimoldayev,additional,"Laboratory of Bioinformatics and Systems Biology, Center for Life Sciences, National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan",10.7717/peerj.11333
Asset,Daniyarov,additional,"Laboratory of Bioinformatics and Systems Biology, Center for Life Sciences, National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan",10.7717/peerj.11333
Aigul,Sharip,additional,"Laboratory of Bioinformatics and Systems Biology, Center for Life Sciences, National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan",10.7717/peerj.11333
Ainur,Seisenova,additional,"Laboratory of Bioinformatics and Systems Biology, Center for Life Sciences, National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan",10.7717/peerj.11333
Zhaxybay,Zhumadilov,additional,"Laboratory of Bioinformatics and Systems Biology, Center for Life Sciences, National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan + School of Medicine, Nazarbayev University, Nur-Sultan, Kazakhstan",10.7717/peerj.11333
Ulykbek,Kairov,additional,"Laboratory of Bioinformatics and Systems Biology, Center for Life Sciences, National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan",10.7717/peerj.11333
Fangxia,Ma,first,,10.7717/peerj.11053
Yiyun,Wang,additional,,10.7717/peerj.11053
Peng,Yan,additional,,10.7717/peerj.11053
Fei,Wei,additional,,10.7717/peerj.11053
Zhiping,Duan,additional,,10.7717/peerj.11053
Zhilan,Yang,additional,,10.7717/peerj.11053
Jianguo,Liu,additional,,10.7717/peerj.11053
Timucin,Tas,first,"Kepsut Vocational High School, Balikesir University, Balikesir, Marmara Region, Turkey",10.7717/peerj.12613
Arzu,Mutlu,additional,"Akcakale Vocational High School, Harran University, Sanliurfa, Turkey",10.7717/peerj.12613
Melissa R.,Price,first,"Department of Natural Resources and Environmental Management, University of Hawaiʻi at Mānoa, Honolulu, HI, USA",10.7717/peerj.10993
Michael G.,Hadfield,additional,"Kewalo Marine Laboratory, Pacific Biosciences Research Center, University of Hawai’i at Mānoa, Honolulu, HI, USA",10.7717/peerj.10993
Ingrid S.S.,Knapp,additional,"Hawai’i Institute of Marine Biology, University of Hawai’i at Mānoa, Kāne’ohe, HI, USA",10.7717/peerj.10993
Robert J.,Toonen,additional,"Hawai’i Institute of Marine Biology, University of Hawai’i at Mānoa, Kāne’ohe, HI, USA",10.7717/peerj.10993
Zac H.,Forsman,additional,"Hawai’i Institute of Marine Biology, University of Hawai’i at Mānoa, Kāne’ohe, HI, USA",10.7717/peerj.10993
YuGuo,Liu,first,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
Ming,Shi,additional,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
XiaoShan,Liu,additional,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
JinYing,Xie,additional,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
RunHuang,Yang,additional,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
QiaoWei,Ma,additional,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
LianXian,Guo,additional,"Dongguan Key Laboratory of Environmental Medicine, School of Public Health, Guangdong Medical University, Dongguan, China",10.7717/peerj.11023
Kari,Northeim,first,"Department of Biological Sciences, University of North Texas, Denton, TX, USA",10.7717/peerj.11066
Constant,Marks,additional,"Department of Computer Science and Engineering, University of North Texas, Denton, TX, USA",10.7717/peerj.11066
Chetan,Tiwari,additional,"Department of Geography and the Environment, University of North Texas, Denton, TX, USA + Advanced Environmental Research Institute, University of North Texas, Denton, TX, USA",10.7717/peerj.11066
Benjamin,Misson,first,"Université de Toulon, Aix Marseille University, CNRS, IRD, MIO, Toulon, France",10.7717/peerj.11075
Cédric,Garnier,additional,"Université de Toulon, Aix Marseille University, CNRS, IRD, MIO, Toulon, France",10.7717/peerj.11075
Alexandre J.,Poulain,additional,"Department of Biology, University of Ottawa, Ottawa, ON, Canada",10.7717/peerj.11075
Selda,Tekiner,first,"Family Medicine Department/Faculty of Medicine, Ankara University, Ankara, Türkiye",10.7717/peerj.10951
Gülsen Ceyhun,Peker,additional,"Family Medicine Department/Faculty of Medicine, Ankara University, Ankara, Türkiye",10.7717/peerj.10951
Mine Ceylan,Doğan,additional,"Ufuktepe Family Health Center, Ministry of Health, Ankara, Türkiye",10.7717/peerj.10951
Chanita,Sanyear,first,"Department of Pathology, Faculty of Medicine Ramathibodi Hospital, Mahidol University, Bangkok, Thailand + Thalassemia Research Center, Institute of Molecular Biosciences, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.11367
Buraporn,Chiawtada,additional,"Department of Biochemistry, Faculty of Medicine Siriraj Hospital, Mahidol University, Bangkok, Thailand",10.7717/peerj.11367
Punnee,Butthep,additional,"Department of Pathology, Faculty of Medicine Ramathibodi Hospital, Mahidol University, Bangkok, Thailand",10.7717/peerj.11367
Saovaros,Svasti,additional,"Thalassemia Research Center, Institute of Molecular Biosciences, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.11367
Suthat,Fucharoen,additional,"Thalassemia Research Center, Institute of Molecular Biosciences, Mahidol University, Nakhon Pathom, Thailand",10.7717/peerj.11367
Patarabutr,Masaratana,additional,"Department of Biochemistry, Faculty of Medicine Siriraj Hospital, Mahidol University, Bangkok, Thailand",10.7717/peerj.11367
Thadeu,Sobral-Souza,first,"Departamento de Botânica e Ecologia, Universidade Federal de Mato Grosso, Cuiaba, Mato Grosso, Brazil",10.7717/peerj.11673
Juliana,Stropp,additional,"Department of Biogeography and Global Change, Museo Nacional de Ciencias Naturales (MNCN-CSIC), Madrid, Spain + Instituto de Ciências Biológicas, Universidade Federal de Alagoas, Maceio, Brazil",10.7717/peerj.11673
Jessie Pereira,Santos,additional,"Departamento de Biologia Animal, Universidade Estadual de Campinas, Campinas, Brazil",10.7717/peerj.11673
Victor Mateus,Prasniewski,additional,"Programa de Pós-Graduação em Ecologia e Conservação da Biodiversidade, Universidade Federal de Mato Grosso, Cuiabá, Brazil",10.7717/peerj.11673
Neucir,Szinwelski,additional,"Laboratório de Orthropterologia, Universidade Estadual do Oeste do Paraná, Cascavel, Brazil + Universidade Federal da Integração Latino Americana, Foz de Iguaçu, Paraná, Brazil",10.7717/peerj.11673
Bruno,Vilela,additional,"Instituto de Biologia, Universidade Federal da Bahia, Salvador, Brazil",10.7717/peerj.11673
André Victor Lucci,Freitas,additional,"Departamento de Biologia Animal, Universidade Estadual de Campinas, Campinas, Brazil",10.7717/peerj.11673
Milton Cezar,Ribeiro,additional,"Instituto de Biociências, Universidade Estadual de São Paulo, Rio Claro, Brazil",10.7717/peerj.11673
Joaquín,Hortal,additional,"Department of Biogeography and Global Change, Museo Nacional de Ciencias Naturales (MNCN-CSIC), Madrid, Spain + Departamento de Ecologia, Universidade Federal de Goiás, Goiânia, Goiás, Brazil",10.7717/peerj.11673
Sovan,Saha,first,"Computer Science and Engineering, Institute of Engineering and Management, Kolkata, West Bengal, India",10.7717/peerj.12117
Piyali,Chatterjee,additional,"Computer Science and Engineering, Netaji Subhash Engineering College, Kolkata, West Bengal, India",10.7717/peerj.12117
Mita,Nasipuri,additional,"Computer Science and Engineering, Jadavpur University, Kolkata, West Bengal, India",10.7717/peerj.12117
Subhadip,Basu,additional,"Computer Science and Engineering, Jadavpur University, Kolkata, West Bengal, India",10.7717/peerj.12117
Kaipeng,Xu,first,"Center of Eco-Environmental Zoning, Chinese Academy of Environmental Planning, Beijing, China",10.7717/peerj.12122
Yanyan,Chi,additional,"Center of Eco-Environmental Zoning, Chinese Academy of Environmental Planning, Beijing, China",10.7717/peerj.12122
Rongfeng,Ge,additional,"Center of Eco-Environmental Zoning, Chinese Academy of Environmental Planning, Beijing, China",10.7717/peerj.12122
Xiahui,Wang,additional,"Center of Eco-Environmental Zoning, Chinese Academy of Environmental Planning, Beijing, China",10.7717/peerj.12122
Siyang,Liu,additional,"Center of Eco-Environmental Zoning, Chinese Academy of Environmental Planning, Beijing, China",10.7717/peerj.12122
Sha,Yang,first,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Jialei,Zhang,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Yun,Geng,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Zhaohui,Tang,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Jianguo,Wang,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Feng,Guo,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Jingjing,Meng,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Quan,Wang,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + College of Life Sciences, Shandong Normal University, Ji’nan, China",10.7717/peerj.10616
Shubo,Wan,additional,"Shandong Academy of Agricultural Sciences/Shandong Provincial Key Laboratory of Crop Genetic Improvement, Ecology and Physiology, Ji’nan, China",10.7717/peerj.10616
Xinguo,Li,additional,"Biotechnology Research Center, Shandong Academy of Agricultural Sciences, Ji’nan, China + Scientific observation and experiment station of crop cultivation in east China, Ministry of Agriculture and Rural Affairs, Dongying, China",10.7717/peerj.10616
Nadeem,Kassam,first,"Internal Medicine, Aga Khan University, Dar-es-Salaam, Tanzania",10.7717/peerj.12332
Eric,Aghan,additional,"Family Medicine, Aga Khan University, Dar-es-Salaam, Tanzania",10.7717/peerj.12332
Samina,Somji,additional,"Internal Medicine, Aga Khan University, Dar-es-Salaam, Tanzania",10.7717/peerj.12332
Omar,Aziz,additional,"Internal Medicine, Aga Khan University, Dar-es-Salaam, Tanzania",10.7717/peerj.12332
James,Orwa,additional,"Population Health, Aga Khan University, Nairobi, Kenya",10.7717/peerj.12332
Salim R.,Surani,additional,"Medicine & Pharmacy, Texas A&M University, Texas, United States of America",10.7717/peerj.12332
Emily Patience,Bakpa,first,"College of Horticulture, Gansu Agricultural University, Lanzhou, Gansu, China",10.7717/peerj.12472
Jianming,Xie,additional,"College of Horticulture, Gansu Agricultural University, Lanzhou, Gansu, China",10.7717/peerj.12472
Jing,Zhang,additional,"College of Horticulture, Gansu Agricultural University, Lanzhou, Gansu, China",10.7717/peerj.12472
Kangning,Han,additional,"College of Horticulture, Gansu Agricultural University, Lanzhou, Gansu, China",10.7717/peerj.12472
Yufeng,Ma,additional,"College of Horticulture, Gansu Agricultural University, Lanzhou, Gansu, China",10.7717/peerj.12472
Tiandong,Liu,additional,"College of Horticulture, Gansu Agricultural University, Lanzhou, Gansu, China",10.7717/peerj.12472
Andreia G.,Arruda,first,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
Loic,Deblais,additional,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
Vanessa L.,Hale,additional,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
Christopher,Madden,additional,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
Monique,Pairis-Garcia,additional,"Department of Population Health and Pathobiology, North Carolina State University, Raleigh, NC, United States of America",10.7717/peerj.12120
Vishal,Srivastava,additional,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
Dipak,Kathayat,additional,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
Anand,Kumar,additional,"Biosecurity and Public Health Group, Bioscience Division, Los Alamos National Laboratory, Los Alamos, NM, United States of America",10.7717/peerj.12120
Gireesh,Rajashekara,additional,"Department of Veterinary Preventive Medicine, The Ohio State University, Columbus, OH, United States of America",10.7717/peerj.12120
